candidate_rank,asset_id,path,rank_score,flatness_ratio,panel_aspect_ratio,extent_x,extent_y,extent_z,faces,vertices,meshes,materials,textures,images,image_width_max,image_height_max,geometry_flags,technical_flags,reject_flags,raw_metadata_json
42,B071777YL9,9/B071777YL9.glb,13.0000,0.007721,1.807648,2.754535,0.021269,1.523822,28876,27039,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:28876;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B071777YL9"",""extent_x"":""2.7545350790023804"",""extent_y"":""0.021268511191010475"",""extent_z"":""1.52382230758667"",""faces"":""28876"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""9/B071777YL9.glb"",""textures"":""3"",""vertices"":""27039""}"
43,B071777YN3,3/B071777YN3.glb,13.0000,0.010211,1.511933,1.828079,0.018667,1.209101,5000,2778,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:5000;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B071777YN3"",""extent_x"":""1.8280787467956543"",""extent_y"":""0.01866672933101654"",""extent_z"":""1.2091005444526672"",""faces"":""5000"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""3/B071777YN3.glb"",""textures"":""3"",""vertices"":""2778""}"
44,B071777YNX,X/B071777YNX.glb,13.0000,0.010601,1.429280,2.4384,0.025851,1.706033,1616,950,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:1616;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B071777YNX"",""extent_x"":""2.438399910926819"",""extent_y"":""0.025850655511021614"",""extent_z"":""1.7060332298278809"",""faces"":""1616"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""X/B071777YNX.glb"",""textures"":""3"",""vertices"":""950""}"
45,B0718ZKMW1,1/B0718ZKMW1.glb,13.0000,0.031558,1.353416,0.755783,1.022888,0.032281,28536,17740,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:28536;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0718ZKMW1"",""extent_x"":""0.7557826042175293"",""extent_y"":""1.0228880643844604"",""extent_z"":""0.03228075057268143"",""faces"":""28536"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""1/B0718ZKMW1.glb"",""textures"":""3"",""vertices"":""17740""}"
46,B0718ZKQK8,8/B0718ZKQK8.glb,13.0000,0.047809,1.505295,0.605742,0.91182,0.043593,2224,1883,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:2224;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0718ZKQK8"",""extent_x"":""0.6057415008544922"",""extent_y"":""0.9118198752403259"",""extent_z"":""0.043593063950538635"",""faces"":""2224"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""8/B0718ZKQK8.glb"",""textures"":""3"",""vertices"":""1883""}"
47,B0719FLQP3,3/B0719FLQP3.glb,13.0000,0.004386,1.443038,2.8956,0.0127,2.0066,9920,5252,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:9920;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0719FLQP3"",""extent_x"":""2.895599842071533"",""extent_y"":""0.012699999846518041"",""extent_z"":""2.0065999031066895"",""faces"":""9920"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""3/B0719FLQP3.glb"",""textures"":""3"",""vertices"":""5252""}"
48,B0719STDHT,T/B0719STDHT.glb,13.0000,0.004463,1.491866,1.827469,0.008155,1.224955,3072,1734,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:3072;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0719STDHT"",""extent_x"":""1.8274686336517334"",""extent_y"":""0.008155403658747673"",""extent_z"":""1.2249553203582764"",""faces"":""3072"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""T/B0719STDHT.glb"",""textures"":""3"",""vertices"":""1734""}"
49,B0719STF79,9/B0719STF79.glb,13.0000,0.008130,1.374908,3.220641,0.026183,2.342441,50060,42323,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:50060;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0719STF79"",""extent_x"":""3.220640778541565"",""extent_y"":""0.02618333324790001"",""extent_z"":""2.3424407243728638"",""faces"":""50060"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""9/B0719STF79.glb"",""textures"":""3"",""vertices"":""42323""}"
50,B0719STF99,9/B0719STF99.glb,13.0000,0.004180,1.500668,1.814098,0.007582,1.20886,2816,1732,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:2816;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0719STF99"",""extent_x"":""1.8140980005264282"",""extent_y"":""0.007582081481814385"",""extent_z"":""1.208860158920288"",""faces"":""2816"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""9/B0719STF99.glb"",""textures"":""3"",""vertices"":""1732""}"
51,B0719STKS9,9/B0719STKS9.glb,13.0000,0.006497,2.980568,2.413332,0.015678,0.809689,3056,1634,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:3056;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0719STKS9"",""extent_x"":""2.4133318662643433"",""extent_y"":""0.015678487718105316"",""extent_z"":""0.8096886873245239"",""faces"":""3056"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""9/B0719STKS9.glb"",""textures"":""3"",""vertices"":""1634""}"
52,B0719STKTS,S/B0719STKTS.glb,13.0000,0.008982,1.248246,2.924603,0.026268,2.34297,5312,2939,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:5312;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0719STKTS"",""extent_x"":""2.9246034622192383"",""extent_y"":""0.026267779991030693"",""extent_z"":""2.3429696559906006"",""faces"":""5312"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""S/B0719STKTS.glb"",""textures"":""3"",""vertices"":""2939""}"
53,B0719STLK8,8/B0719STLK8.glb,13.0000,0.005897,1.258800,2.90215,0.017115,2.305489,1076,684,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:1076;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0719STLK8"",""extent_x"":""2.9021496772766113"",""extent_y"":""0.017114998772740364"",""extent_z"":""2.30548894405365"",""faces"":""1076"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""8/B0719STLK8.glb"",""textures"":""3"",""vertices"":""684""}"
54,B0719STLKT,T/B0719STLKT.glb,13.0000,0.010557,1.506574,1.838467,0.019408,1.220297,110560,58632,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:110560;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0719STLKT"",""extent_x"":""1.8384673595428467"",""extent_y"":""0.019407792016863823"",""extent_z"":""1.2202965021133423"",""faces"":""110560"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""T/B0719STLKT.glb"",""textures"":""3"",""vertices"":""58632""}"
55,B0719STLL8,8/B0719STLL8.glb,13.0000,0.007086,2.868081,2.451539,0.017371,0.854766,1408,818,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:1408;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0719STLL8"",""extent_x"":""2.451539397239685"",""extent_y"":""0.017370980232954025"",""extent_z"":""0.8547664284706116"",""faces"":""1408"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""8/B0719STLL8.glb"",""textures"":""3"",""vertices"":""818""}"
56,B0719STLRW,W/B0719STLRW.glb,13.0000,0.003385,1.383458,3.305715,0.011189,2.389459,1236,666,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:1236;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0719STLRW"",""extent_x"":""3.305714726448059"",""extent_y"":""0.01118861883878708"",""extent_z"":""2.3894585371017456"",""faces"":""1236"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""W/B0719STLRW.glb"",""textures"":""3"",""vertices"":""666""}"
57,B0719STLSH,H/B0719STLSH.glb,13.0000,0.004511,1.600000,2.4384,0.011,1.524,2496,1414,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:2496;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0719STLSH"",""extent_x"":""2.4383997917175293"",""extent_y"":""0.011000000871717932"",""extent_z"":""1.5239998698234558"",""faces"":""2496"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""H/B0719STLSH.glb"",""textures"":""3"",""vertices"":""1414""}"
58,B0719STM26,6/B0719STM26.glb,13.0000,0.006018,1.000266,2.443289,0.014708,2.44394,4200,2702,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:4200;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0719STM26"",""extent_x"":""2.443289041519165"",""extent_y"":""0.014708252623677255"",""extent_z"":""2.4439399242401123"",""faces"":""4200"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""6/B0719STM26.glb"",""textures"":""3"",""vertices"":""2702""}"
59,B0719STM6D,D/B0719STM6D.glb,13.0000,0.004255,1.596711,3.421635,0.014559,2.142927,19910,21808,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:19910;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0719STM6D"",""extent_x"":""3.4216350317001343"",""extent_y"":""0.014559212140738966"",""extent_z"":""2.1429271697998047"",""faces"":""19910"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""D/B0719STM6D.glb"",""textures"":""3"",""vertices"":""21808""}"
60,B0719SX5NS,S/B0719SX5NS.glb,13.0000,0.007491,1.584225,1.697648,0.012718,1.071596,5000,2774,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:5000;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0719SX5NS"",""extent_x"":""1.6976484656333923"",""extent_y"":""0.01271768379956484"",""extent_z"":""1.071595549583435"",""faces"":""5000"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""S/B0719SX5NS.glb"",""textures"":""3"",""vertices"":""2774""}"
61,B0719SX5P1,1/B0719SX5P1.glb,13.0000,0.006312,3.355501,2.275643,0.014364,0.678183,11864,11245,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:11864;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0719SX5P1"",""extent_x"":""2.275643467903137"",""extent_y"":""0.014364262111485004"",""extent_z"":""0.6781830191612244"",""faces"":""11864"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""1/B0719SX5P1.glb"",""textures"":""3"",""vertices"":""11245""}"
62,B0719SX5PL,L/B0719SX5PL.glb,13.0000,0.005950,1.400592,2.134502,0.0127,1.524,1256,674,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:1256;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0719SX5PL"",""extent_x"":""2.134501576423645"",""extent_y"":""0.012699999846518041"",""extent_z"":""1.5239999890327454"",""faces"":""1256"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""L/B0719SX5PL.glb"",""textures"":""3"",""vertices"":""674""}"
63,B0719SX5T7,7/B0719SX5T7.glb,13.0000,0.005860,1.399974,2.132702,0.012498,1.523387,7136,3998,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:7136;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0719SX5T7"",""extent_x"":""2.1327015161514282"",""extent_y"":""0.012498429976403713"",""extent_z"":""1.5233867764472961"",""faces"":""7136"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""7/B0719SX5T7.glb"",""textures"":""3"",""vertices"":""3998""}"
64,B071FJZVPH,H/B071FJZVPH.glb,13.0000,0.004068,1.246654,2.583962,0.010512,2.072717,2800,5547,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:2800;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B071FJZVPH"",""extent_x"":""2.5839619636535645"",""extent_y"":""0.010511925444006922"",""extent_z"":""2.0727174282073975"",""faces"":""2800"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""H/B071FJZVPH.glb"",""textures"":""3"",""vertices"":""5547""}"
65,B071HBBDZ1,1/B071HBBDZ1.glb,13.0000,0.052426,1.003237,0.381739,0.380507,0.020013,8532,4518,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:8532;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B071HBBDZ1"",""extent_x"":""0.3817388415336609"",""extent_y"":""0.38050705194473267"",""extent_z"":""0.02001291885972023"",""faces"":""8532"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""1/B071HBBDZ1.glb"",""textures"":""3"",""vertices"":""4518""}"
66,B071HBC338,8/B071HBC338.glb,13.0000,0.033734,1.000000,1.076925,1.076925,0.036329,6400,4162,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:6400;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B071HBC338"",""extent_x"":""1.0769249200820923"",""extent_y"":""1.0769251585006714"",""extent_z"":""0.03632903963327405"",""faces"":""6400"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""8/B071HBC338.glb"",""textures"":""3"",""vertices"":""4162""}"
67,B071J4SDZZ,Z/B071J4SDZZ.glb,13.0000,0.010900,1.263736,2.921,0.031839,2.3114,1616,950,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:1616;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B071J4SDZZ"",""extent_x"":""2.9210000038146973"",""extent_y"":""0.03183862939476967"",""extent_z"":""2.311400055885315"",""faces"":""1616"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""Z/B071J4SDZZ.glb"",""textures"":""3"",""vertices"":""950""}"
68,B071J4VX5C,C/B071J4VX5C.glb,13.0000,0.011267,1.324983,3.198916,0.036041,2.414306,3280,1764,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:3280;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B071J4VX5C"",""extent_x"":""3.198915958404541"",""extent_y"":""0.036041103303432465"",""extent_z"":""2.4143062829971313"",""faces"":""3280"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""C/B071J4VX5C.glb"",""textures"":""3"",""vertices"":""1764""}"
69,B071J4VX6D,D/B071J4VX6D.glb,13.0000,0.006974,1.258984,2.867267,0.019996,2.277445,2628,1460,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:2628;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B071J4VX6D"",""extent_x"":""2.8672667741775513"",""extent_y"":""0.019995979964733124"",""extent_z"":""2.277445077896118"",""faces"":""2628"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""D/B071J4VX6D.glb"",""textures"":""3"",""vertices"":""1460""}"
70,B071J4VX7B,B/B071J4VX7B.glb,13.0000,0.004065,3.326188,2.274893,0.009247,0.683934,1248,769,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:1248;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B071J4VX7B"",""extent_x"":""2.274892807006836"",""extent_y"":""0.009246832691133024"",""extent_z"":""0.6839339733123779"",""faces"":""1248"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""B/B071J4VX7B.glb"",""textures"":""3"",""vertices"":""769""}"
71,B071J4VX9C,C/B071J4VX9C.glb,13.0000,0.012059,1.272135,2.896969,0.034934,2.27725,5000,2778,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:5000;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B071J4VX9C"",""extent_x"":""2.896968722343445"",""extent_y"":""0.034933727234601974"",""extent_z"":""2.277249574661255"",""faces"":""5000"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""C/B071J4VX9C.glb"",""textures"":""3"",""vertices"":""2778""}"
72,B071J4VX9H,H/B071J4VX9H.glb,13.0000,0.007757,1.570759,1.676,0.013,1.067,7376,3982,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:7376;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B071J4VX9H"",""extent_x"":""1.6759998798370361"",""extent_y"":""0.012999999336898327"",""extent_z"":""1.0669999718666077"",""faces"":""7376"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""H/B071J4VX9H.glb"",""textures"":""3"",""vertices"":""3982""}"
73,B071J4VYGH,H/B071J4VYGH.glb,13.0000,0.006957,1.238545,3.042351,0.021164,2.456391,1776,986,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:1776;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B071J4VYGH"",""extent_x"":""3.042351007461548"",""extent_y"":""0.021164169535040855"",""extent_z"":""2.456391215324402"",""faces"":""1776"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""H/B071J4VYGH.glb"",""textures"":""3"",""vertices"":""986""}"
74,B071J4VYJL,L/B071J4VYJL.glb,13.0000,0.006390,1.255703,3.038541,0.019415,2.419792,2672,1410,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:2672;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B071J4VYJL"",""extent_x"":""3.038541078567505"",""extent_y"":""0.019415268674492836"",""extent_z"":""2.419792056083679"",""faces"":""2672"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""L/B071J4VYJL.glb"",""textures"":""3"",""vertices"":""1410""}"
